ra dec psfMag_u psfMag_g psfMag_r psfMag_i psfMag_z extinction_r propermotion angle run rerun camCol field obj objID
245.603599199372 41.194365191863 19.47445 18.48633 18.16415 17.99149 17.9281 0.01986266 1.56205 -39.80557 3226 301 5 87 231 1237659330851307751
248.592534702487 40.801462057605 19.72387 18.61195 18.33695 18.24186 18.21153 0.01412874 0 0 2328 301 4 48 246 1237655473431249142
242.403003428185 44.3978522448881 19.47112 18.51859 18.24221 18.12674 18.15188 0.02851514 0 0 2326 301 1 313 171 1237655463248068779
246.969355445935 44.6026438623447 19.49369 18.58546 18.31728 18.22467 18.19384 0.02087191 0.7211103 -56.30993 2248 301 3 124 224 1237655129301975264
243.720329232756 42.2718856435646 19.6888 18.90545 18.61002 18.46544 18.47983 0.03523678 0 0 4629 301 6 184 291 1237665357233652003
243.262325044585 40.5594404011161 19.27971 18.34394 18.06982 17.95871 17.91238 0.02422958 0 0 3705 301 5 264 180 1237661388152242356
242.392874599251 41.3871899645694 19.15505 18.23021 17.99566 17.88643 17.88968 0.02567204 0 0 3705 301 5 257 11 1237661388151783435
241.669962422379 41.6850387875372 19.0554 18.09306 17.82145 17.64981 17.64425 0.02478505 0 0 3705 301 5 253 6 1237661388151521286
241.678203455649 41.7526678141846 20.0752 19.29026 19.01296 18.93645 18.9338 0.02435012 0 0 3705 301 5 252 213 1237661388151455957
240.053499087898 42.9014305276786 20.95091 20.13309 19.8135 19.79037 19.65318 0.03079928 0 0 3705 301 5 241 222 1237661388150735070
243.269405465499 40.0682633325661 20.39344 19.26456 18.94407 18.83706 18.85845 0.02818981 0 0 3705 301 4 266 228 1237661387615502564
242.400688377448 40.6167432978638 20.58752 19.60062 19.28963 19.14562 19.09695 0.02372509 0 0 3705 301 4 260 190 1237661387615109310
242.389191914877 40.7709048115239 20.26525 19.25702 19.01784 18.89574 18.78996 0.01932168 0 0 3705 301 4 259 293 1237661387615043877
240.832759181226 41.76972518135 21.13103 20.20973 19.93401 19.83166 19.65468 0.02481977 0 0 3705 301 4 249 279 1237661387614388503
240.667491447993 42.0313631442882 20.04012 19.22112 19.00557 18.88589 19.04778 0.02806716 0.6324555 -18.43495 3705 301 4 247 202 1237661387614257354
240.226131072583 42.3084246667622 20.97614 19.95972 19.72858 19.58435 19.62516 0.0376078 0 0 3705 301 4 245 184 1237661387614126264
240.227028133794 40.4911243640755 21.13212 20.23898 19.9535 19.88396 19.67178 0.03517529 0 0 3705 301 1 253 374 1237661386004038006
242.393594876746 43.6849671194401 18.90545 17.87522 17.55044 17.43334 17.41375 0.02647197 0.8246211 165.9638 3226 301 5 64 140 1237659330849800332
241.671649284493 44.2282240025503 20.3383 19.40221 19.09281 18.98798 18.96055 0.03323413 1.456022 -15.9454 3226 301 5 59 149 1237659330849472661
241.672500670512 44.3818263346029 20.15392 19.36654 19.06069 18.94077 19.02761 0.0362415 0 0 3226 301 5 58 208 1237659330849407184
242.400027590608 43.180519773346 19.78238 19.72638 19.43287 19.52225 19.45511 0.03123537 1.019804 168.6901 3226 301 4 66 280 1237659330313060632
241.674619029081 43.7250194134468 20.23144 19.27084 19.05261 18.97152 19.00037 0.03612443 0 0 3226 301 4 61 241 1237659330312732913
240.663485453073 44.4720082934626 19.64674 18.73573 18.48527 18.39436 18.32078 0.0285369 0 0 3226 301 4 54 275 1237659330312274195
240.566168856294 44.5578791455048 18.68969 17.79232 17.51266 17.38238 17.3227 0.03367405 1.414214 8.130102 3226 301 4 54 28 1237659330312273948
245.451973486299 40.1123814237766 19.49597 18.51374 18.25135 18.14321 18.07778 0.02112862 0.8944272 -63.43495 3226 301 3 92 184 1237659329777893560
243.906295716673 41.2562357886909 19.46097 18.54872 18.27337 18.21179 18.20044 0.02044357 0 0 3226 301 3 81 164 1237659329777172644
241.678413478879 43.151009200028 19.95238 19.10746 18.75981 18.62065 18.54713 0.03253356 0 0 3226 301 3 64 212 1237659329776058580
241.67268387662 43.2186013303248 20.48367 19.36522 19.05235 18.96355 18.92691 0.0313101 1.2 -90 3226 301 3 64 141 1237659329776058509
243.906360933557 43.674432991487 20.77986 20.03789 19.81718 19.62558 19.68502 0.0271675 0 0 3225 301 6 206 294 1237659327101010214
243.271072897156 44.1620213872242 21.19625 20.06415 19.74507 19.6181 19.52616 0.03258271 0 0 3225 301 6 202 222 1237659327100747998
242.402649064836 44.5677245756208 20.826 19.96619 19.65864 19.61219 19.58998 0.03032491 0 0 3225 301 6 197 174 1237659327100420270
245.457183822216 40.9908888500708 19.45598 18.54347 18.31392 18.2048 18.18149 0.0124104 0 0 3225 301 4 225 174 1237659326028513454
245.605050762675 40.3506682025626 20.7692 19.85492 19.59154 19.51163 19.53072 0.02011517 0 0 3225 301 3 228 455 1237659325491839431
243.260223542497 42.0745968737299 20.52204 19.64379 19.30791 19.18614 19.17033 0.02901429 0 0 3225 301 3 212 207 1237659325490790607
240.260542808626 42.439979040534 20.00641 19.11902 18.85706 18.73153 18.6852 0.03621343 0 0 3187 301 5 91 190 1237659163347845310
247.174362674274 40.5370511156525 21.06118 19.89834 19.60145 19.49895 19.52067 0.02448218 0 0 2328 301 2 45 358 1237655472357310822
245.603344454013 44.31298545136 19.25763 18.27936 17.97282 17.88501 17.87201 0.02364132 0 0 2326 301 5 323 69 1237655465396207685
247.575728288455 41.5491079689776 18.99825 18.08089 17.78181 17.65592 17.62798 0.01676859 0 0 2328 301 4 41 137 1237655473430790281
246.481291176825 42.6025500250311 20.54747 19.54298 19.33678 19.23736 19.1313 0.02540215 0 0 2328 301 4 32 304 1237655473430200624
249.747396075853 40.4798085249445 20.08929 19.24282 18.93161 18.82977 18.73375 0.01895521 0 0 2305 301 5 54 315 1237655375184265531
247.392804481609 42.0300465731403 21.0522 20.00414 19.71116 19.63297 19.53398 0.01273663 1.788854 -26.56505 2305 301 4 39 105 1237655374646411369
247.397331823121 41.586473110094 19.23598 18.29434 18.05024 17.962 17.96562 0.01341938 1.264911 -161.565 2305 301 3 41 268 1237655374109671692
246.48395607987 43.6989627855389 20.68361 19.72105 19.51282 19.36714 19.375 0.0229964 0.4472136 63.43495 2299 301 5 319 353 1237655349431828833
244.658516114159 44.5351825938171 20.36142 19.31647 18.97286 18.88962 18.85498 0.01924241 0 0 2299 301 4 309 295 1237655348894302503
244.504230732132 44.6632386172713 19.36801 18.39904 18.06811 17.93146 17.89464 0.02098162 0.7211103 -123.6901 2299 301 4 308 278 1237655348894236950
244.553229688116 44.1898058889252 20.49777 19.62711 19.32139 19.21174 19.18523 0.03322433 0 0 2299 301 3 311 233 1237655348357562601
244.55208392135 44.0486315042559 18.70008 17.81168 17.59619 17.55123 17.55651 0.03591286 1 -36.8699 2299 301 3 311 177 1237655348357562545
246.220476295115 41.9461391938262 20.6121 19.58543 19.32582 19.18371 19.17216 0.01695501 0 0 2299 301 2 327 386 1237655347821740418
249.752207156373 43.3494218475609 18.86379 17.92759 17.67498 17.58653 17.53908 0.02371645 0 0 2248 301 5 138 211 1237655130376634579
248.807532326123 43.6606386398033 20.31965 20.18206 19.97015 19.85645 19.77962 0.01973016 0.8 0 2248 301 4 134 485 1237655129839501797
248.810992382091 43.663255639122 19.33459 18.49982 18.23922 18.14035 18.12171 0.02001899 1.077033 -158.1986 2248 301 4 134 276 1237655129839501588
248.460467306752 44.1026058869847 21.01736 20.14669 19.90819 19.82043 19.55645 0.02418233 1.414214 -8.130102 2248 301 4 131 166 1237655129839304870
249.746549612803 41.7490691906359 20.83057 19.99272 19.71715 19.65005 19.67982 0.02100005 0 0 2248 301 3 147 253 1237655129303482621
248.811160479425 42.7972379464561 18.96696 17.88206 17.53154 17.42116 17.35719 0.02195297 0 0 2248 301 3 139 49 1237655129302958129
248.805409121722 43.0416250835187 20.88554 20.01731 19.7878 19.68618 19.64676 0.02289869 0 0 2248 301 3 137 302 1237655129302827310
247.398545693688 44.1873622559042 18.49401 17.3529 17.01588 16.87396 16.85629 0.01748428 0 0 2248 301 3 127 133 1237655129302171781
249.758899440013 41.0984263803319 18.8921 17.97186 17.73622 17.62266 17.61026 0.01783792 1.414214 171.8699 2248 301 2 151 64 1237655128766873664
249.757714726377 41.1785030321658 19.4649 18.60786 18.36863 18.211 18.18042 0.01573686 0 0 2248 301 2 150 311 1237655128766808375
248.451052542161 42.4644770603743 19.02343 18.04807 17.78252 17.67592 17.68319 0.03072715 0 0 2248 301 2 140 106 1237655128766152810
246.222806661885 44.7913397462851 21.07008 20.23404 19.90675 19.84415 19.74486 0.02482624 1.414214 -45 2248 301 2 121 399 1237655128764907919
248.809394318869 44.6344606952762 20.39367 19.46381 19.19306 19.10443 19.11824 0.03227424 0 0 1345 301 5 627 182 1237651252053213366
248.81280563711 44.8298844196516 21.23295 20.35686 20.01209 19.87172 19.84779 0.02876669 0 0 1345 301 5 626 395 1237651252053148043
247.574576775995 44.5913585626103 19.49892 18.7002 18.402 18.28491 18.29499 0.02795387 0.6 -90 1345 301 3 624 218 1237651250979274970
247.567024496214 44.531739616669 18.71537 17.71338 17.3423 17.21659 17.18805 0.02721403 0.4 180 1345 301 3 624 93 1237651250979274845
241.95779414268 40.3956948375611 18.43401 17.54934 17.23565 17.079 17.02337 0.02895464 0 0 3705 301 3 260 61 1237661387078238269
240.80180157149 41.2484780696713 19.33245 18.18305 17.87645 17.7897 17.74196 0.02110762 0 0 3705 301 3 252 269 1237661387077714189
240.471524262375 40.9981970739428 19.96515 19.07381 18.82423 18.7702 18.72374 0.02757507 0 0 3705 301 2 251 254 1237661386540777726
240.099267334516 40.5127843353936 20.94944 20.05112 19.72205 19.55947 19.51602 0.03452088 0 0 3705 301 1 252 350 1237661386003972446
246.483005026091 40.28613551046 20.59168 19.7242 19.386 19.25898 19.29474 0.01666374 0 0 3226 301 5 94 262 1237659330851766534
246.21285849378 40.7549577841098 20.22019 19.40268 19.12053 18.99478 18.9931 0.01025147 0 0 3226 301 5 91 236 1237659330851569900
244.558170256087 42.132608998147 19.33565 18.39245 18.1368 18.02246 17.98795 0.02547502 1.131371 -45 3226 301 5 79 225 1237659330850783457
244.504173896057 42.2230584752781 21.16131 20.16597 19.92876 19.83267 19.76339 0.02586082 0.8485281 -135 3226 301 5 78 450 1237659330850718146
241.953661399317 44.2627646574636 20.73101 19.88955 19.61505 19.49694 19.50653 0.02931376 0 0 3226 301 5 60 199 1237659330849538247
241.952326132943 42.2520968580547 20.14157 19.19511 18.93975 18.77176 18.81584 0.02693678 0 0 3226 301 2 69 269 1237659329239515405
244.651254904204 41.553464432004 19.10221 18.25467 17.95525 17.89024 17.91059 0.02306642 1.216553 -170.5377 3225 301 4 219 398 1237659326028120462
242.542386736759 43.443728959019 20.9101 20.04195 19.77459 19.67071 19.76574 0.02401924 0.4472136 153.435 3225 301 4 203 326 1237659326027071814
241.093732220836 42.0257985873152 20.79876 19.91154 19.63061 19.53863 19.53008 0.02824561 0 0 3187 301 5 95 308 1237659163348107572
241.096260600443 40.1738602509595 20.54609 19.58251 19.37884 19.29461 19.13821 0.03379248 0.8944272 -63.43495 3187 301 2 104 300 1237659161738084652
244.50174582625 44.7469331494254 20.36912 19.7588 19.52984 19.16078 19.14052 0.02178738 0 0 2299 301 4 308 208 1237655348894236880
244.557344110946 43.5131215581892 19.48583 18.46048 18.15431 18.09575 18.05553 0.03759879 1.16619 -30.96376 2299 301 2 314 327 1237655347820888391
244.492708773196 40.896660763311 19.49076 18.58144 18.28619 18.22811 18.11957 0.0184304 0 0 3226 301 3 85 140 1237659329777434764
245.913606193758 41.3398795558747 20.86065 19.88655 19.57082 19.50772 19.3119 0.01389283 0 0 3225 301 5 225 258 1237659326565384450
245.921866172248 41.2845593001361 18.79391 17.82639 17.53939 17.43513 17.42538 0.01540894 1.886796 -122.0054 3225 301 5 225 66 1237659326565384258
245.192196203394 41.8277335579583 20.6203 19.72289 19.41594 19.32682 19.31509 0.01947167 0 0 3225 301 5 220 240 1237659326565056752
244.652020163995 42.2356114121354 20.40617 19.45764 19.19991 19.07697 19.07139 0.02803204 1.280625 -51.34019 3225 301 5 216 165 1237659326564794533
244.495925701867 42.3172638409865 20.61257 19.75837 19.45745 19.32414 19.33959 0.02881327 1.523155 156.8014 3225 301 5 215 220 1237659326564729052
245.915457035903 40.453815905689 20.27155 20.14302 19.81465 19.82786 19.8226 0.01438191 1.077033 -111.8014 3225 301 4 229 217 1237659326028775641
244.935641813289 40.6658224373965 20.70664 19.79043 19.56756 19.43202 19.42231 0.0133154 0 0 3225 301 3 225 235 1237659325491642603
244.547592946076 40.5941927963492 19.00791 17.82701 17.48689 17.34705 17.28705 0.01666521 0.6 180 3225 301 2 224 36 1237659324954705956
248.804573822328 41.6302333570542 20.83064 20.01544 19.76165 19.64059 19.71442 0.01169961 0 0 2335 301 1 19 182 1237655501883506870
248.811557686249 41.7062121644666 20.80673 19.93682 19.65181 19.55601 19.52535 0.01331579 0 0 2335 301 1 18 361 1237655501883441513
246.47074265339 44.0757393444383 19.87339 19.44233 19.10217 18.82976 18.81392 0.02416949 0 0 2328 301 6 25 241 1237655474503483633
246.215696795412 44.2307964120159 19.61657 18.66142 18.31455 18.24675 18.19908 0.02367553 0 0 2328 301 6 23 189 1237655474503352509
245.91995345954 44.6148928413388 20.17515 19.10491 18.80536 18.71467 18.65889 0.02353862 0.2828427 45 2328 301 6 20 215 1237655474503155927
246.4757600688 43.3661322163388 18.68532 17.82654 17.53551 17.43259 17.41363 0.02592179 0.8485281 -45 2328 301 5 28 122 1237655473966809210
248.75135664829 43.281265325314 20.94832 19.98134 19.67286 19.57945 19.41031 0.02009088 0 0 1345 301 3 634 399 1237651250979930511
248.470101277484 44.3904588239877 19.53878 18.47951 18.119 18.01347 17.95627 0.02557229 0 0 1345 301 4 628 199 1237651251516408007
249.837700738582 43.0785577942509 20.86225 19.78859 19.46902 19.3832 19.36354 0.02932227 0 0 1345 301 4 638 390 1237651251517063558
248.752075364963 44.3159259056731 20.81876 19.9568 19.66915 19.56764 19.60162 0.02447352 0 0 2248 301 5 130 362 1237655130376110442
244.06870273698 44.4770928436363 20.58914 19.74119 19.52805 19.51324 19.49172 0.02440257 0 0 2299 301 3 308 197 1237655348357365957
240.90221260642 41.9943628935829 20.57793 19.51173 19.16988 19.0268 19.02689 0.02670484 0 0 3187 301 5 95 213 1237659163348107477
242.013111301072 41.284201398007 19.50148 18.69079 18.47189 18.38989 18.37704 0.01831101 0 0 3187 301 5 102 268 1237659163348566284
242.788005240772 44.5152068139523 18.61183 17.67651 17.35743 17.2739 17.50625 0.0344702 0.8944272 -26.56505 3225 301 6 199 9 1237659327100551177
240.805122338817 41.7756256982028 19.64821 18.75679 18.50944 18.43373 18.40861 0.02484815 0 0 3705 301 4 249 145 1237661387614388369
241.30844504194 42.0747775033999 19.73747 18.81197 18.53699 18.40889 18.39021 0.0275718 0 0 3705 301 5 249 223 1237661388151259359
242.01696699525 41.6554682788628 19.37602 18.49899 18.24317 18.14951 18.12842 0.02131107 0 0 3705 301 5 254 185 1237661388151587001
244.066272206579 43.6394944899715 19.12454 18.15856 17.82437 17.7141 17.71699 0.02837453 1 -53.1301 4629 301 5 193 175 1237665356697370799
246.992063970514 43.0242388805691 19.70598 18.79262 18.45549 18.34603 18.32632 0.02153975 0 0 2328 301 5 32 270 1237655473967071502
242.028899961545 43.4138902488134 20.17065 19.33434 19.12338 19.02611 18.98191 0.02058685 0.8944272 -63.43495 3226 301 4 64 132 1237659330312929412
242.031659466278 43.3996887366348 20.51461 19.63903 19.40374 19.32501 19.2919 0.02059148 0 0 3226 301 4 64 138 1237659330312929418
244.194057268275 41.6996335131237 18.72819 17.74763 17.41426 17.28722 17.24435 0.02138878 0 0 4629 301 5 180 254 1237665356696518910
249.928004550438 44.0768170023258 18.35023 17.4647 17.23566 17.14096 17.13423 0.03045923 0 0 6161 301 1 23 23 1237671934428643351
243.731531956871 41.3591598481727 19.49003 18.52394 18.18123 18.03748 17.98057 0.02703601 1.788854 -63.43495 4629 301 6 178 290 1237665357233258786
243.738452081226 40.2552253598328 21.06951 20.15672 19.84172 19.79646 19.79088 0.02445011 0 0 4629 301 6 171 246 1237665357232799990
244.071206086565 43.8421653563732 19.91278 19.03436 18.76656 18.67284 18.65024 0.02910987 0 0 4629 301 5 195 123 1237665356697501819
244.073618434019 42.5512485389167 21.28991 20.23602 19.88719 19.79437 19.88446 0.03346621 0 0 4629 301 5 186 486 1237665356696912358
244.193309933738 42.328165667426 19.26653 18.2993 18.01715 17.90199 17.91525 0.03092806 0.2 -90 4629 301 5 185 154 1237665356696846490
244.613713391536 42.6051148815499 20.42937 19.61913 19.46025 19.29352 19.30141 0.02927215 0 0 4629 301 4 186 290 1237665356160041250
244.622870031751 41.4494763558508 20.57996 19.54133 19.30235 19.24194 19.28423 0.02653905 0 0 4629 301 4 179 169 1237665356159582377
245.962311811168 41.3642582577615 20.50963 19.59046 19.35974 19.23217 19.32402 0.0144913 0 0 4629 301 2 178 297 1237665355085775145
243.736348548529 40.8459484168889 20.70416 19.80289 19.49215 19.34078 19.30166 0.02358704 0 0 3705 301 6 264 203 1237661388689113291
241.299404414599 41.4060744664445 20.50188 19.47646 19.21616 19.0957 19.1548 0.01935751 0 0 3705 301 4 253 198 1237661387614650566
240.807476694466 41.3101388762008 20.42201 19.54683 19.28825 19.22202 19.22283 0.01761971 0 0 3705 301 3 251 294 1237661387077648678
241.018181869352 40.4616960982629 19.02902 17.91087 17.57483 17.42988 17.43153 0.02830581 0 0 3705 301 2 256 66 1237661386541105218
240.806429020365 40.0644276476421 21.19907 20.26137 19.9519 19.82254 19.86267 0.03309491 0 0 3705 301 1 257 372 1237661386004300148
242.987898414639 43.9983450217998 21.27505 20.25423 19.9498 19.81396 19.92203 0.02474715 0 0 3226 301 6 64 327 1237659331386671431
246.76705174198 40.0001018232925 21.17001 20.0246 19.75699 19.63064 19.65047 0.02290238 0 0 3226 301 5 97 191 1237659330851963071
243.739355761842 42.852950135364 19.93346 18.93339 18.58618 18.45424 18.41483 0.02836574 0.6 180 3226 301 5 72 262 1237659330850324742
242.982746263125 43.4124082127308 18.52367 17.55865 17.24191 17.13573 17.10437 0.02228392 0 0 3226 301 5 67 64 1237659330849996864
242.017559279761 44.0300109650495 19.32106 18.35629 18.05087 17.95368 17.92896 0.03503477 0 0 3226 301 5 61 191 1237659330849603775
240.899821720796 44.9409521595121 21.00103 20.15944 19.878 19.74349 19.68568 0.03447547 1.16619 -30.96376 3226 301 5 53 513 1237659330849079809
242.991175769154 42.8537883079262 19.4082 18.51043 18.29276 18.26007 18.25955 0.0286081 1.2 180 3226 301 4 70 217 1237659330313322713
242.790595908648 42.7825389480008 20.69579 19.92932 19.6621 19.61109 19.32425 0.0332755 0 0 3226 301 4 70 152 1237659330313322648
242.796127426603 42.8389281086574 20.29913 19.53525 19.27953 19.16561 19.24919 0.02757632 0 0 3226 301 4 69 299 1237659330313257259
240.896697897899 43.657305199221 20.01563 19.12086 18.83032 18.70513 18.74167 0.02419941 1.264911 -161.565 3226 301 3 59 162 1237659329775730850
244.190313281408 43.2469752080644 20.69228 19.78359 19.52876 19.40229 19.42105 0.03338308 0.8944272 153.435 3225 301 6 209 305 1237659327101206833
246.918186077877 40.3757183639783 20.8765 20.02865 19.81818 19.75109 19.74043 0.01689616 1.216553 9.462322 3225 301 5 233 254 1237659326565908734
245.240284750199 41.7713518990397 20.79335 19.84715 19.56163 19.43447 19.4402 0.0185957 0 0 3225 301 5 220 307 1237659326565056819
242.788227619872 43.7695537366566 19.23556 18.26966 17.98347 17.85527 17.82614 0.02545818 0 0 3225 301 5 202 158 1237659326563877022
240.901468332822 44.4777231695063 18.77146 17.81746 17.52364 17.51655 17.47926 0.03192414 0 0 3225 301 4 193 4 1237659326026416132
240.808329437954 44.0152076767376 20.89885 19.92104 19.67517 19.56021 19.45499 0.02979716 0 0 3225 301 3 194 300 1237659325489611052
244.612994955435 40.570096391462 19.35412 18.48636 18.2033 18.09759 18.05116 0.01857075 1.216553 -170.5377 3225 301 2 224 235 1237659324954706155
244.191801413154 40.6578250963158 19.02195 17.9573 17.62179 17.50154 17.47563 0.01848807 0 0 3225 301 2 222 131 1237659324954574979
243.731540986457 40.0251019315324 20.86112 19.91455 19.6501 19.54936 19.53516 0.02390517 0 0 3187 301 5 114 277 1237659163349352725
243.742311608772 40.0352488545391 19.58235 18.58766 18.23809 18.10896 18.10147 0.0236522 0.6324555 18.43495 3187 301 5 114 275 1237659163349352723
241.300868462496 41.8262169504622 20.96947 20.23297 19.93233 19.84202 19.89098 0.02554656 0 0 3187 301 5 97 226 1237659163348238562
241.302350927226 41.1934599613348 19.69638 18.7846 18.43701 18.30915 18.33994 0.02151337 1.16619 -30.96376 3187 301 4 100 233 1237659162811564265
241.295848896935 41.2113681568294 20.17252 19.37078 19.14111 19.0584 18.99747 0.021914 0 0 3187 301 4 100 204 1237659162811564236
241.30945393971 40.7158916069416 20.93806 20.08436 19.79931 19.62616 19.67477 0.02631756 1.131371 45 3187 301 3 102 459 1237659162274824651
246.994761016202 42.1836421381091 20.96498 20.03975 19.79645 19.70325 19.65917 0.01403121 0 0 2328 301 4 36 350 1237655473430462814
248.144593475533 40.6010806107639 20.08906 19.17142 18.85155 18.72599 18.66266 0.01734279 0.4472136 -116.565 2328 301 3 48 321 1237655472894378305
246.534590101061 42.0885672510769 20.9521 20.12485 19.84921 19.74151 19.6926 0.0186275 1.131371 45 2328 301 3 35 254 1237655472893526270
244.19625744012 44.0088561262387 19.80088 18.92979 18.62754 18.53223 18.54085 0.03188041 0 0 2328 301 3 18 261 1237655472892412165
244.06670176879 44.0156823650281 20.99473 20.28214 19.9264 19.7755 19.71541 0.03085523 0 0 2328 301 3 18 177 1237655472892412081
247.771099825542 40.0911637190592 20.92361 19.95712 19.67351 19.54793 19.49336 0.03262931 0 0 2328 301 2 49 359 1237655472357572967
244.195665077058 44.5455513137193 20.79382 19.85084 19.60398 19.48657 19.60489 0.0222894 0 0 2326 301 4 318 135 1237655464859009159
246.767427221175 41.5630168939327 18.87117 17.89999 17.63372 17.52078 17.49711 0.01745383 1.280625 -128.6598 2305 301 2 39 60 1237655373572669500
248.147639170793 42.8797619415141 19.72281 18.82146 18.51665 18.42406 18.2255 0.02009133 0 0 2299 301 6 328 328 1237655349969289544
248.149263830236 42.9822054176458 20.94778 19.92566 19.57427 19.48672 19.47688 0.01752366 0 0 2299 301 6 328 247 1237655349969289463
246.539562613747 43.6078139823575 19.28484 18.30004 18.01213 17.88706 17.8475 0.0250475 0.6324555 -161.565 2299 301 5 320 235 1237655349431894251
246.988466285659 42.484345968908 19.79212 18.86744 18.63259 18.54886 18.52177 0.02442717 0 0 2299 301 4 327 206 1237655348895482062
246.988815337273 42.4947967860252 19.96343 19.11594 18.87714 18.77789 18.7341 0.02451652 0 0 2299 301 4 327 199 1237655348895482055
246.990868303703 42.5048041675403 20.92039 19.96031 19.74284 19.64156 19.586 0.02426074 0.4472136 26.56505 2299 301 4 327 184 1237655348895482040
246.772337091017 42.7515118606033 21.19628 20.12214 19.78391 19.60591 19.51085 0.02453771 0 0 2299 301 4 325 369 1237655348895351153
246.922879972828 41.9254223896278 19.24955 18.3145 18.03932 17.93878 17.93744 0.01849751 1.131371 -45 2299 301 3 330 210 1237655348358807762
242.99491203705 44.8475156068911 21.18026 20.18995 19.92223 19.84093 19.65339 0.03300217 0.8246211 14.03624 2299 301 2 303 114 1237655347820167282
249.935374740112 43.0619769130149 21.17897 20.06694 19.85543 19.79873 19.72887 0.03396525 0 0 2248 301 5 140 498 1237655130376765938
249.931925550034 43.1139042703386 20.35 19.50136 19.25868 19.10862 19.06771 0.03153507 0 0 2248 301 5 140 308 1237655130376765748
248.461214096074 44.7236768074326 20.60711 19.72549 19.43855 19.30834 19.18836 0.0281994 0 0 2248 301 5 127 370 1237655130375913842
248.759628896437 43.8284273364321 19.8182 18.8352 18.53467 18.40729 18.40667 0.01969483 0.4472136 63.43495 2248 301 4 133 252 1237655129839436028
248.465574960801 44.0541739674876 19.58454 18.69801 18.41698 18.29995 18.26602 0.02355588 0 0 2248 301 4 131 203 1237655129839304907
248.746953771317 42.9162263873626 19.59376 18.70851 18.47433 18.35514 18.37552 0.01919525 0 0 2248 301 3 138 327 1237655129302892871
248.750323633567 42.982503199847 20.67987 19.77733 19.48916 19.38176 19.40286 0.01903915 0 0 2248 301 3 138 252 1237655129302892796
246.921019106899 44.6834851329239 20.94494 20.04346 19.73269 19.66645 19.59011 0.02310238 0 0 2248 301 3 123 292 1237655129301909796
248.75131850285 42.0920794399715 20.73399 19.92805 19.63847 19.61568 19.44294 0.01899209 0 0 2248 301 2 142 288 1237655128766284064
246.771016971694 44.286022767626 21.17966 20.19633 19.85525 19.74909 19.69371 0.02211609 0 0 2248 301 2 125 256 1237655128765169920
249.930098856854 44.5240835312349 19.39725 18.50402 18.2655 18.1954 18.24188 0.02972737 0 0 1453 301 2 68 317 1237651714262434109
249.836311962508 44.2427278379551 19.9076 18.92216 18.61833 18.52095 18.52609 0.02490882 0.6 180 1345 301 6 632 265 1237651252590412041
249.83783886192 44.2948779908569 20.68798 19.63424 19.30362 19.17819 19.14592 0.02410452 0 0 1345 301 6 632 219 1237651252590411995
249.841686821162 42.8368992699412 19.60463 18.73303 18.49318 18.43571 18.43266 0.02615557 0 0 1345 301 4 640 259 1237651251517194499
248.15222766577 44.7320147282225 19.92611 18.98874 18.73706 18.63495 18.61743 0.02727799 0 0 1345 301 4 625 222 1237651251516211422
248.754619331908 43.184038561798 20.99448 20.11422 19.82333 19.77964 19.7282 0.02301181 0 0 1345 301 3 635 262 1237651250979995910
247.769136506377 44.4518533241135 20.90027 20.03882 19.75463 19.65884 19.66092 0.02293019 0 0 1345 301 3 625 304 1237651250979340592
244.616534756128 40.0444861344208 18.52242 17.51869 17.15705 17.068 17.04362 0.01481497 0 0 4629 301 4 169 150 1237665356158926998
245.240012942809 40.2938213866531 20.91732 19.94928 19.63632 19.55714 19.48804 0.01951726 0.5656855 45 4629 301 3 171 256 1237665355622187264
245.95456401798 40.2918109373333 20.1534 19.28023 19.00004 18.89292 18.87291 0.01538397 1.442221 -123.6901 4629 301 2 171 314 1237665355085316410
243.732504288376 40.7309368510699 20.87662 19.91018 19.65167 19.58373 19.36464 0.01905388 0 0 3705 301 6 264 278 1237661388689113366
246.537612822229 40.287886125569 18.8945 17.777 17.42047 17.34574 17.28321 0.01575291 0 0 3226 301 5 94 283 1237659330851766555
245.962385973747 40.1783046775725 19.63633 18.69757 18.3894 18.26038 18.30744 0.02304508 1.414214 -135 3226 301 4 93 302 1237659330314830126
245.242157439359 42.5893806599995 19.29412 18.3588 17.98231 17.84205 17.74709 0.02989758 0 0 3225 301 6 216 360 1237659327101665640
244.615085343271 42.9140588449427 20.06293 19.13156 18.78515 18.65844 18.61849 0.02753958 0 0 3225 301 6 212 437 1237659327101403573
244.621982680633 42.9814030546686 19.31695 18.45757 18.15807 18.05174 18.02002 0.027863 0 0 3225 301 6 212 385 1237659327101403521
242.788465610452 44.5583146479699 19.81381 18.90206 18.60608 18.48406 18.43135 0.03482564 1.612452 150.2551 3225 301 6 198 216 1237659327100485848
246.143781087555 41.0235813093424 20.49027 19.56549 19.20197 19.12166 19.02356 0.02041212 1.16619 -30.96376 3225 301 5 227 242 1237659326565515506
245.235351474829 41.7776054239325 19.17775 18.34798 18.07788 17.99307 17.92618 0.01846941 0 0 3225 301 5 220 61 1237659326565056573
244.624261544584 42.2251496486305 20.1179 19.00826 18.66539 18.52809 18.49216 0.0278544 0 0 3225 301 5 216 159 1237659326564794527
245.961856990042 40.5253440500828 19.83774 19.02156 18.76517 18.67373 18.68559 0.01678992 1.077033 -111.8014 3225 301 4 229 182 1237659326028775606
