#Table1
#ra dec psfMag_u psfMag_g psfMag_r psfMag_i psfMag_z extinction_r propermotion angle run rerun camCol field obj objID
124.027556393872 27.8969660244903 18.27409 17.31244 17.03992 16.90599 16.84978 0.0688697 1.612452 -172.875 3530 301 3 49 62 1237660635445133374
117.927825226972 28.6165530896318 20.69162 19.66567 19.34731 19.21313 19.21164 0.084977 0 0 2864 301 6 68 373 1237657776608772469
116.727091982901 27.4339660737673 21.23179 20.12733 19.79176 19.72542 19.52447 0.08553897 0 0 2864 301 6 57 729 1237657776608051929
114.788513539607 25.5472305188053 19.63962 18.51174 18.16385 18.01891 17.95277 0.1107287 1 -90 2864 301 6 40 459 1237657776606937547
114.788751684969 25.6286349253968 18.80036 17.67295 17.36232 17.23143 17.16283 0.1107522 0 0 2864 301 6 40 330 1237657776606937418
118.504558355531 28.6644396476435 20.87451 19.65459 19.30237 19.18327 19.11408 0.08491892 0 0 2864 301 5 70 415 1237657776072032671
115.532394891321 25.6355548715897 19.99858 19.09138 18.7599 18.62587 18.6071 0.09259021 0 0 2864 301 5 43 615 1237657776070263399
118.677649616606 28.1666569781034 21.32554 20.19343 19.88863 19.82371 20.0041 0.07565074 1.442221 33.69007 2864 301 4 69 617 1237657775535096425
118.584190511149 26.2645387464923 21.08073 20.2814 19.92543 19.77748 19.75266 0.09622117 0 0 2864 301 1 59 682 1237657773923828394
115.874379308881 25.6148696362021 20.8342 19.75787 19.43793 19.32423 19.29616 0.09420773 0 0 2830 301 5 37 445 1237657630040981949
116.67202850439 25.7552739236162 18.52126 17.54409 17.211 17.06891 17.04897 0.08443455 1.56205 -140.1944 2830 301 4 41 29 1237657629504372765
116.10887566161 25.447618607194 19.64455 18.53106 18.18426 18.09596 18.05623 0.09606307 0 0 2830 301 4 37 379 1237657629504110971
113.524853653579 28.0803860618564 20.00205 19.03442 18.78734 18.67995 18.59864 0.08831397 0 0 2825 301 6 35 572 1237657609102885436
115.740690792541 29.9435761584688 18.88503 17.76621 17.48051 17.33178 17.34063 0.109561 0 0 2825 301 5 53 232 1237657608567193832
115.301209939401 28.8253383340808 20.69116 19.56981 19.2404 19.11559 19.13589 0.08680158 0 0 2825 301 4 46 307 1237657608029864243
114.068075246977 27.2948921559596 19.46511 18.37648 18.05151 17.89985 17.90072 0.09398691 0 0 2825 301 4 33 509 1237657608029012477
115.230574169313 26.7668034232763 20.9574 19.85108 19.55042 19.41278 19.50453 0.1038992 0 0 2825 301 1 34 521 1237657606418465289
111.392031811247 25.8549385840471 18.82702 17.80104 17.46406 17.31328 17.29376 0.1493078 0.6324555 -18.43495 2822 301 6 20 90 1237657596217000026
115.385514734443 29.8634895339936 21.02375 19.67494 19.34841 19.21726 19.16901 0.107149 0 0 2822 301 5 55 414 1237657595682423198
113.368430557676 27.7067539015448 20.81229 19.84828 19.53052 19.44189 19.3618 0.08962565 0 0 2822 301 5 37 378 1237657595681243514
112.942076667074 27.1254653550758 20.88131 20.01435 19.66977 19.53683 19.45693 0.114374 0 0 2822 301 5 32 913 1237657595680916369
111.683757898205 25.4785826810771 20.42863 19.33948 19.09671 19.0008 18.99793 0.1391061 0 0 2822 301 5 19 667 1237657595680064155
115.532259146074 29.3290364936799 21.00802 20.04475 19.74101 19.53588 19.89285 0.08512024 0 0 2822 301 4 53 665 1237657595145421465
112.59875515171 26.0237427092718 20.98627 19.93013 19.58266 19.44105 19.43004 0.1015371 0 0 2822 301 4 25 548 1237657595143586340
115.949804697779 29.1827128884486 21.19349 20.13225 19.79724 19.74329 19.72447 0.0757767 0 0 2822 301 3 54 636 1237657594608616060
115.532713900708 28.7341502173151 19.92908 18.97038 18.74099 18.66753 18.6877 0.07995014 0 0 2822 301 3 50 348 1237657594608353628
114.39462945987 27.3239005262702 18.51837 17.49458 17.19671 17.06705 17.05132 0.09710591 0 0 2822 301 3 38 181 1237657594607567029
112.844572292794 25.5560156504725 20.23286 19.29277 19.04042 18.94284 18.95648 0.108101 0.8246211 14.03624 2822 301 3 23 700 1237657594606584508
112.742128016306 25.4075270099448 20.47453 19.99056 19.75587 19.67985 19.7045 0.1078185 0 0 2822 301 3 22 530 1237657594606518802
114.931261219269 26.7721268260236 20.80348 19.77247 19.43163 19.37306 19.12463 0.09044948 0 0 2822 301 1 37 736 1237657593533760224
114.853163468924 26.5946536589698 20.09482 19.0263 18.76811 18.66171 18.71205 0.09665923 0.7211103 -33.69007 2822 301 1 36 516 1237657593533694468
114.214508339573 25.9000606589842 20.35953 19.6478 19.37783 19.27873 18.94699 0.09963299 0.6 0 2822 301 1 30 635 1237657593533301371
116.427764156146 27.6556129719582 20.19303 19.17592 18.93922 18.81755 18.93186 0.09090166 0 0 2711 301 4 51 597 1237657118403920469
118.014918230108 29.9217608803373 18.83356 17.76523 17.46322 17.32547 17.34686 0.1131606 0 0 2822 301 1 65 199 1237657593535594695
124.131638062139 29.1968934991975 20.63418 19.78617 19.42695 19.53761 19.24262 0.07056735 0 0 2961 301 2 65 315 1237658191072919867
124.141065313629 29.1136445042533 20.08183 19.14682 18.84338 18.72563 18.64007 0.0703086 0 0 2961 301 2 65 241 1237658191072919793
117.337953204418 25.552440068291 20.92476 19.8644 19.57375 19.44049 19.28531 0.1040091 0 0 2888 301 5 56 403 1237657879150330259
124.123485574045 28.8152324542833 20.52599 19.64709 19.37304 19.27223 19.24729 0.06627755 1.456022 15.9454 2888 301 1 100 236 1237657877005730028
124.069869373351 28.7747504629269 20.29834 19.43918 19.10108 18.95232 18.99981 0.06580053 0 0 2888 301 1 100 181 1237657877005729973
118.454718460471 28.2840378537969 20.5951 19.67564 19.40292 19.30743 19.28789 0.07545961 0 0 2830 301 5 60 466 1237657630042489298
116.363809930348 28.8192990050441 21.18668 20.03296 19.70139 19.59027 19.50665 0.07863554 0 0 2711 301 6 57 582 1237657119478055494
115.950683769316 28.4912823649248 20.30352 19.30218 18.96574 18.87225 18.92068 0.07712909 0 0 2711 301 6 54 291 1237657119477858595
110.47284187184 26.8046600556428 19.71596 18.66278 18.40776 18.31652 18.31952 0.1498298 0 0 2137 301 6 46 451 1237654654166106563
113.757936136829 29.3859242833234 20.44297 19.43754 19.09938 18.93761 18.97286 0.1142989 0.7211103 146.3099 2131 301 4 42 430 1237654627322298798
111.531169852215 26.3076297310434 20.72334 19.64053 19.31964 19.23091 19.07582 0.1666461 0 0 2131 301 4 18 420 1237654627320725924
114.395235010455 29.5077655059076 19.17939 18.09899 17.86014 17.78058 17.74232 0.1199569 0 0 2131 301 3 45 141 1237654626785624205
124.136332232012 29.0886409989454 20.27294 19.22732 18.96079 18.94382 18.91048 0.07015868 0 0 2961 301 2 65 214 1237658191072919766
114.789422319435 28.0693250858272 20.74967 19.72963 19.41878 19.3081 19.34409 0.09294581 0 0 2825 301 4 40 414 1237657608029471134
114.644658346486 28.058483945561 20.40247 19.33546 18.97893 18.91072 18.86038 0.09986627 0 0 2825 301 4 39 470 1237657608029405654
113.844188230121 25.8428031847164 18.74122 17.70175 17.36286 17.22262 17.2466 0.0997765 0.4472136 26.56505 2822 301 2 28 383 1237657594070040959
113.002856454763 28.4997278283107 21.37556 20.25909 19.9226 19.84527 19.77409 0.1019195 0 0 2131 301 4 35 445 1237654627321840061
112.020736276755 28.1933215999404 21.47914 19.86857 19.55239 19.1913 18.906 0.1019173 0.7211103 -56.30993 2137 301 5 59 429 1237654653630087597
117.301325309926 28.5300166974423 20.86 19.75803 19.48445 19.41786 19.36122 0.07343408 0 0 2711 301 4 59 559 1237657118404444719
117.685409503068 28.5847699277177 19.99376 18.99895 18.66527 18.56778 18.65075 0.08105901 0 0 2777 301 3 60 349 1237657401335480669
113.834002225783 27.2978597466808 20.25094 19.16763 18.81947 18.6969 18.66328 0.09948576 0 0 2822 301 4 36 473 1237657595144307161
115.231646671961 28.7514217093064 19.98012 18.94851 18.62965 18.50188 18.49745 0.08750656 0 0 2825 301 4 45 435 1237657608029798835
116.283118227327 29.8682559267773 19.78591 18.71663 18.44622 18.58685 18.32899 0.09877578 0 0 2825 301 4 55 309 1237657608030454069
116.979655109602 25.4295485856128 19.57852 18.46847 18.20279 18.12854 18.11616 0.09783107 0.8944272 26.56505 2830 301 3 40 633 1237657628967436921
116.282752252049 26.7513709452231 19.76578 18.64953 18.32973 18.18609 18.15479 0.09735588 0 0 2830 301 6 44 482 1237657630578311650
117.040852842148 27.3837670149956 20.23408 19.18019 18.88099 18.76191 18.7559 0.07966418 0.2 0 2830 301 6 50 516 1237657630578704900
117.509154526148 26.3986293226804 19.40806 18.18763 17.88649 17.79769 17.78963 0.07057904 0 0 2864 301 3 55 508 1237657774997307900
118.251197424779 28.1614870260647 19.38044 18.32535 18.00918 17.9081 17.93905 0.07344051 0 0 2864 301 5 67 125 1237657776071835773
117.383978708221 28.0757310732641 19.9039 18.89564 18.6025 18.50626 18.49906 0.08291681 0 0 2864 301 6 63 373 1237657776608444789
123.772081940021 27.298095880037 20.06597 19.27493 18.99301 18.92634 18.90714 0.07554076 0.6 180 3462 301 3 92 224 1237660343390175456
123.744691923129 28.0984003446691 20.85499 19.62448 19.38757 19.14013 19.00692 0.0668042 0 0 3530 301 4 48 336 1237660635981939024
123.865019429485 25.7047338200981 20.84192 19.4698 19.18977 19.06866 19.12624 0.08020367 0 0 3605 301 3 100 389 1237660957571023237
123.777847061371 25.9814144728765 20.28978 19.16978 18.92755 18.84149 18.9169 0.07813896 0.4472136 -26.56505 3605 301 4 101 218 1237660958107959514
123.810636485255 26.7856853760811 19.11829 18.06196 17.77141 17.64676 17.62774 0.0846636 0 0 3605 301 5 105 168 1237660958645092520
123.860474554515 26.7689681765386 20.48632 19.46812 19.20302 19.06981 19.05188 0.08577427 0 0 3605 301 5 105 202 1237660958645092554
128.671057760146 29.2943494320583 20.33517 19.46726 19.15183 19.01259 18.98518 0.09513168 0 0 3606 301 4 33 301 1237660962398470445
114.765695962509 29.7902876259675 20.85973 19.89032 19.60679 19.48073 19.4955 0.1327462 0 0 2131 301 3 48 345 1237654626785821017
111.77870965627 27.3198663134857 20.19822 19.1523 18.89612 18.79954 18.72818 0.1250642 0 0 2131 301 5 24 693 1237654627857990325
111.077444229912 27.1429538096026 20.69886 19.66565 19.328 19.18034 19.11938 0.1470002 0 0 2131 301 6 21 494 1237654628394664430
111.344537624086 27.6908410668052 18.774 17.60258 17.26915 17.13065 17.07166 0.1152541 0 0 2131 301 6 25 59 1237654628394926139
112.304202153952 27.1641273770954 19.52207 18.44204 18.16991 18.07068 18.08097 0.1145737 0 0 2137 301 3 54 461 1237654652556018125
113.475934817602 28.602558481509 18.86559 17.77432 17.45965 17.36662 17.35987 0.1049463 0 0 2137 301 3 66 115 1237654652556804211
114.439070707542 29.854043250582 20.4091 19.35576 19.02949 18.93581 18.88317 0.1402035 0.6324555 -18.43495 2137 301 3 76 298 1237654652557459754
114.514331006965 29.8634563047876 19.46025 18.36001 18.03456 17.90654 17.92261 0.1401853 0.8 0 2137 301 3 76 361 1237654652557459817
113.192544760027 28.8189786290332 20.35665 19.3342 19.03938 18.95425 18.95039 0.09656589 0 0 2137 301 4 66 518 1237654653093675526
111.654756829296 27.8096202477706 19.51114 19.49688 19.21002 19.15215 19.25039 0.1074044 0 0 2137 301 5 55 604 1237654653629825628
110.749082069158 27.2961079399881 19.30992 18.28907 17.95178 17.83744 17.79962 0.1738405 0 0 2137 301 6 50 426 1237654654166368682
118.545328836532 29.9251125100363 21.60733 20.29181 19.93093 19.81615 19.71216 0.1065435 0 0 2711 301 4 71 502 1237657118405231094
113.743078153676 25.4816869635054 20.60423 19.54889 19.2083 19.08385 19.10656 0.1041326 1.216553 -99.46232 2711 301 5 30 498 1237657118939415026
114.43970157385 26.2527134947205 19.96333 18.89471 18.54768 18.49303 18.46123 0.08472701 0 0 2711 301 5 37 317 1237657118939873597
117.184184173052 29.836767122587 19.55045 18.48901 18.18863 18.04049 18.06338 0.1042554 0 0 2711 301 6 65 362 1237657119478579562
116.283693103996 27.1875752661253 19.68305 18.59104 18.25516 18.16693 18.05534 0.09267876 0 0 2777 301 3 48 276 1237657401334694164
114.075286837213 26.3646142470793 20.38958 19.47214 19.10633 19.00984 18.92321 0.09880763 0 0 2822 301 2 32 594 1237657594070303314
115.231451519057 28.3094518284539 20.46418 19.42657 19.13507 19.01474 19.07987 0.09316276 0 0 2822 301 3 46 554 1237657594608091690
116.211691223293 29.3292650296776 19.24141 18.15078 17.80183 17.62712 17.60156 0.07869647 0 0 2822 301 3 55 431 1237657594608681391
112.590370241665 25.839135694514 20.63226 19.5298 19.18759 19.07218 19.01231 0.110093 0 0 2822 301 4 24 748 1237657595143521004
112.910102972217 26.3963466876223 20.53118 19.5706 19.26939 19.14076 19.07083 0.1133126 0 0 2822 301 4 28 773 1237657595143783173
113.477367152198 27.0471439029109 20.61742 19.74301 19.44617 19.36131 19.31991 0.1108638 0 0 2822 301 4 33 686 1237657595144110766
114.260256323262 28.0329526057028 18.92923 17.84343 17.52626 17.41884 17.37514 0.09438273 0.4472136 -63.43495 2822 301 4 42 372 1237657595144700276
112.38435135542 26.2195136410536 20.24183 19.24294 18.88127 18.78587 18.72184 0.121093 0 0 2822 301 5 25 812 1237657595680457516
112.385837384026 26.4715736656631 20.54404 19.54159 19.20976 19.03203 18.98576 0.1359965 0 0 2822 301 5 27 417 1237657595680588193
115.767234351031 27.881984633883 19.86836 18.82136 18.53633 18.47544 18.46282 0.1026881 0 0 2825 301 2 42 440 1237657606955860408
117.183606268674 29.3714702077246 20.01876 19.02327 18.72444 18.68779 18.59156 0.08728124 1.612452 172.875 2825 301 2 55 479 1237657606956712415
112.811265367877 25.2921252506324 21.14641 20.14829 19.87252 19.62501 19.65809 0.1099586 0 0 2825 301 3 18 869 1237657607491158885
112.131248240933 25.0969335181842 20.50405 19.50618 19.18251 19.05693 19.02977 0.1327018 0 0 2825 301 4 14 699 1237657608027767483
113.002919925487 25.9590486998033 18.58998 17.50737 17.17844 17.0508 17.03073 0.1127212 0.6 0 2825 301 4 22 191 1237657608028291263
113.282787294666 26.436637334148 19.54778 18.49192 18.18588 18.12831 18.13877 0.1338693 0 0 2825 301 4 26 538 1237657608028553754
114.358943661131 27.7224354144198 20.79496 19.78541 19.45941 19.32782 19.2534 0.08777338 0 0 2825 301 4 36 557 1237657608029209133
115.889325257601 29.3461263578489 20.21672 19.92652 19.65188 19.73855 19.62661 0.08196439 0 0 2825 301 4 50 631 1237657608030126711
115.833115500107 29.4337546410745 20.38134 19.26868 18.9596 18.8677 18.96546 0.0811267 1.280625 -51.34019 2825 301 4 51 469 1237657608030192085
113.833279304004 27.6744034137448 19.54416 18.46868 18.1632 18.04437 17.99504 0.09201412 0 0 2825 301 5 34 517 1237657608565948933
115.036839767028 29.0268847194333 19.94978 18.93478 18.71123 18.62333 18.64324 0.09031065 0 0 2825 301 5 46 310 1237657608566735158
115.035471812604 29.1021674089432 20.26819 19.21847 18.89557 18.79709 18.74021 0.08992303 0.4472136 -153.435 2825 301 5 46 420 1237657608566735268
113.108130633101 27.5551549474026 20.05083 18.96361 18.63793 18.49523 18.53277 0.09247503 0 0 2825 301 6 31 496 1237657609102623216
114.325649355908 27.2108272383067 20.5532 19.45226 19.25339 19.31632 19.08099 0.09889791 0 0 2822 301 3 37 635 1237657594607501947
114.488092413192 27.5220090986778 21.04074 19.91419 19.81565 19.47889 19.44882 0.09504545 0 0 2822 301 3 40 620 1237657594607698540
117.139598568614 27.4674974311834 19.55564 18.51041 18.25176 18.15375 18.15127 0.07297437 0 0 2830 301 6 51 365 1237657630578770285
116.07878659111 27.4930961177329 21.52633 20.22414 19.93205 19.83928 19.74359 0.1016486 0 0 2711 301 4 49 691 1237657118403789491
116.598968663151 29.8842181134055 20.76847 19.80845 19.54619 19.43537 19.38091 0.09233734 0 0 2822 301 3 60 268 1237657594609008908
115.848946801009 28.1676104722995 19.18793 18.19002 17.90159 17.79987 17.81403 0.08952115 0 0 2825 301 2 44 558 1237657606955991598
116.217235740776 29.7221115899298 19.07101 18.0913 17.78015 17.69124 17.63666 0.09311824 0 0 2825 301 4 54 326 1237657608030388550
114.6528238219 28.5289210334127 20.25996 19.20489 18.91845 18.7956 18.77194 0.09333742 0 0 2825 301 5 42 451 1237657608566473155
114.326729936601 29.0894166133291 19.7659 18.69846 18.36512 18.27186 18.23016 0.1121619 0 0 2825 301 6 44 326 1237657609103475014
117.442914885144 25.4373795161331 20.37303 19.24797 18.90173 18.76061 18.72906 0.1281042 0 0 2830 301 2 42 459 1237657628430696907
119.620638364361 27.3042320698793 20.68442 19.8041 19.51017 19.42447 19.3215 0.08121073 0 0 2830 301 2 60 426 1237657628431876522
119.594663867732 27.3996309156264 20.72996 19.73177 19.49051 19.38874 19.34611 0.08031873 0 0 2830 301 2 60 507 1237657628431876603
114.736958578986 25.0764991496826 20.3015 19.32031 19.02231 18.88638 18.90336 0.1113894 0 0 2830 301 6 29 585 1237657630577328713
116.843238361167 27.212514008245 20.73022 19.59561 19.25111 19.13079 19.02641 0.08282733 0.7211103 -33.69007 2830 301 6 48 536 1237657630578573848
117.273973335184 27.6173194143263 19.42453 18.36023 18.0531 17.92597 17.90875 0.07088397 0 0 2830 301 6 52 490 1237657630578835946
117.202414220697 25.996380194967 20.93215 19.8966 19.61422 19.46337 19.45111 0.08450938 0.6324555 -18.43495 2864 301 3 52 399 1237657774997111183
118.566418766731 28.1121335547368 20.48601 19.48338 19.1664 19.04053 19.00452 0.07372825 0 0 2864 301 4 68 378 1237657775535030650
124.864425003679 29.6403767406188 20.87011 19.9076 19.55395 19.45038 19.3817 0.0776065 0 0 2961 301 2 70 346 1237658191073247578
124.885519926415 29.6362906542865 20.63723 19.68421 19.40844 19.28897 19.26362 0.07766661 0 0 2961 301 2 70 353 1237658191073247585
124.869515371435 29.7173782961837 20.74704 19.82539 19.55866 19.42506 19.43514 0.0791144 0 0 2961 301 2 71 225 1237658191073312993
124.858998703484 29.7553617100718 20.75457 19.69453 19.39463 19.27563 19.25785 0.07988621 0 0 2961 301 2 71 248 1237658191073313016
124.887839692668 29.809099570332 19.85765 18.76047 18.44916 18.38581 18.30213 0.07849535 0.4472136 -63.43495 2961 301 2 71 309 1237658191073313077
124.888692991399 29.365032741346 20.73736 19.68629 19.43288 19.29997 19.30115 0.07547501 0 0 2963 301 1 13 322 1237658199122575682
124.892690631316 29.5152675277757 21.00952 20.09168 19.78536 19.63661 19.6894 0.07691632 0 0 2963 301 1 14 457 1237658199122641353
124.863199468244 28.6364786273328 21.04005 20.04172 19.7835 19.68983 19.47495 0.06342207 0 0 3462 301 4 102 317 1237660343927701821
124.855956213259 28.2707778978452 19.38073 18.36166 18.08241 18.02683 18.02921 0.05137003 0 0 3530 301 3 54 376 1237660635445461368
124.880820248919 28.5001441873549 19.98735 18.97178 18.64967 18.55629 18.56299 0.05194812 0 0 3530 301 3 55 296 1237660635445526824
124.847858912896 27.2034940640667 20.86884 19.86591 19.64421 19.50292 19.33757 0.07854471 0 0 3560 301 5 116 345 1237660765372285273
124.889822497955 27.1842197427694 20.08143 19.14187 18.81535 18.62693 18.63911 0.07863619 0 0 3560 301 5 116 356 1237660765372285284
124.877156062767 27.2525681761725 19.78848 18.76184 18.40746 18.24765 18.21251 0.07910203 0.7211103 56.30993 3560 301 5 116 381 1237660765372285309
124.855613720347 26.4300309600416 20.48584 19.41215 19.07307 18.99718 18.96468 0.06423972 0 0 3605 301 3 108 278 1237660957571547414
124.878063467996 26.7742775896097 21.09389 19.90225 19.55137 19.48296 19.3421 0.06720512 0 0 3605 301 4 110 325 1237660958108549445
111.180053549296 28.9586063596178 21.0767 19.96733 19.64827 19.53148 19.37547 0.108752 0.6 0 2076 301 4 18 674 1237654391097524898
111.599264756896 29.1926483150809 20.18865 19.13753 18.84622 18.78446 18.78245 0.1062608 0 0 2076 301 4 20 707 1237654391097656003
110.676953356967 29.7157563888362 20.67523 19.64847 19.31439 19.19202 19.10791 0.1209879 0 0 2076 301 6 21 467 1237654392171463123
113.756647114367 28.6148668531359 20.52449 19.39103 19.07867 18.98093 18.92534 0.1072316 0 0 2131 301 3 38 384 1237654626785165696
112.268176039412 27.283123575725 20.13159 19.20169 18.8592 18.73005 18.65444 0.1175197 0.8 0 2131 301 4 25 750 1237654627321185006
111.715380794969 27.5304795762947 20.89555 19.77624 19.53503 19.42707 19.43616 0.1178509 0 0 2131 301 5 25 631 1237654627858055799
110.674676325289 26.8244940028412 20.88565 19.79746 19.51534 19.43127 19.36121 0.1720874 0 0 2131 301 6 18 401 1237654628394467729
113.199382815293 28.2577592571521 20.39743 19.30993 19.06878 19.01089 18.97845 0.08310126 0 0 2137 301 3 63 457 1237654652556607945
112.808071434281 28.5267149326045 20.49111 19.30919 18.9747 18.82416 18.85183 0.1025895 0 0 2137 301 4 63 483 1237654653093478883
113.199411652906 29.0304033358485 19.80961 18.65652 18.31305 18.16422 18.09818 0.1334277 0.4472136 -63.43495 2137 301 4 67 524 1237654653093741068
113.923769337415 29.9988260227868 21.41621 20.17746 19.86372 19.75026 19.5658 0.1448239 0 0 2137 301 4 75 453 1237654653094265285
110.460025747354 26.8958655213648 20.44441 19.53981 19.25183 19.17008 19.02355 0.1440284 0.4 180 2137 301 6 46 632 1237654654166106744
111.016057890765 27.5902002696364 19.56674 18.52533 18.27125 18.19874 18.19167 0.1278016 0 0 2137 301 6 52 598 1237654654166499926
111.463706533667 28.3876351099597 20.5136 19.43592 19.1082 18.98769 18.93447 0.1048696 0 0 2137 301 6 58 606 1237654654166893150
115.147835378116 25.8223540719767 20.50226 19.45102 19.10592 18.97714 18.94464 0.1062733 0.2 90 2711 301 3 37 538 1237657117866131994
114.262030265629 25.3904108541588 21.13773 19.97894 19.69525 19.49965 19.34914 0.1191212 0 0 2711 301 4 31 530 1237657118402609682
112.891454639879 25.0891666301227 21.32256 20.31532 19.96019 19.86323 19.96948 0.1128284 0 0 2711 301 6 25 949 1237657119475958709
115.847791933193 28.5038236850363 19.32766 18.24083 17.9179 17.80292 17.80541 0.0788492 0 0 2711 301 6 53 546 1237657119477793314
115.277831934482 26.2683237605971 18.68317 17.51258 17.19046 17.06942 17.02676 0.1091308 0 0 2777 301 3 39 236 1237657401334104300
115.210268782631 26.9088696761402 20.42369 19.39656 19.0916 18.92042 18.84519 0.09775105 0 0 2822 301 1 39 479 1237657593533891039
113.681033605468 25.6511837700658 20.54055 19.65124 19.34609 19.20961 19.21839 0.1012839 0 0 2822 301 2 27 514 1237657594069975554
114.261706677981 26.6598563208555 20.93703 19.80517 19.50724 19.36109 19.3836 0.09360468 0.4472136 -116.565 2822 301 2 34 607 1237657594070434399
114.326899084365 26.7244959882913 20.22943 19.04587 18.7625 18.67741 18.63254 0.09090231 0 0 2822 301 2 35 466 1237657594070499794
114.937192653129 27.1271817583783 19.83542 18.82764 18.60779 18.31409 18.28396 0.09388952 0 0 2822 301 2 39 554 1237657594070762026
114.325769789711 27.3826726371411 19.8379 18.7538 18.45783 18.32399 18.25645 0.09851941 0 0 2822 301 3 38 497 1237657594607567345
114.402314479278 27.4024072213706 20.22556 19.14598 18.91146 18.71734 18.74889 0.09570137 0 0 2822 301 3 39 435 1237657594607632819
114.935135768045 26.2995834199304 19.85333 18.80551 18.56922 18.45637 18.43947 0.09958059 0 0 2825 301 1 31 398 1237657606418268558
110.935951037426 25.2649524821805 20.51049 19.65324 19.2845 19.18317 19.17175 0.1476945 0 0 2822 301 6 15 672 1237657596216672928
114.54706458816 28.8786741156347 19.75815 18.6623 18.32824 18.14916 18.157 0.1055381 0.6 180 2822 301 5 47 379 1237657595681898875
115.618653637475 27.9880616922756 20.53943 19.55932 19.33884 19.24366 19.28097 0.1077019 0 0 2822 301 2 46 454 1237657594071220678
122.486528057817 26.52607863816 21.16607 20.30992 20.00306 19.91595 20.18188 0.07614428 0 0 3530 301 3 36 438 1237660635444281782
122.535810416822 26.5820756893171 20.18264 19.22599 18.87658 18.7807 18.73485 0.07551615 1.019804 101.3099 3530 301 3 36 320 1237660635444281664
122.518124405766 28.7146676371394 19.33596 18.21636 17.93905 17.84124 17.85037 0.09432941 0 0 2888 301 3 93 271 1237657878079013135
122.5506071285 27.6616666548309 19.8374 18.78528 18.48439 18.43444 18.44913 0.07415115 1.019804 11.30993 2888 301 1 88 228 1237657877004943588
122.559547499462 27.7145712389325 18.65045 17.59868 17.25598 17.1336 17.09704 0.07276122 1 -36.8699 2888 301 1 88 117 1237657877004943477
122.451109711905 27.4370062591716 20.62109 19.60882 19.26462 19.09764 19.14328 0.07105996 0 0 2888 301 1 87 265 1237657877004878089
118.442421009835 28.082296134766 18.69515 17.61903 17.31423 17.20459 17.2049 0.07103548 0.6324555 18.43495 2830 301 5 59 230 1237657630042423526
117.705084743215 25.5560895399888 21.34778 20.32559 19.99569 19.7991 19.76915 0.1156635 0 0 2830 301 2 44 661 1237657628430828181
116.873354684979 28.1839929171423 21.05801 20.0347 19.77435 19.6822 19.62512 0.07978807 0 0 2711 301 4 56 307 1237657118404247859
110.40244611434 26.8689697171388 20.65992 19.71845 19.45909 19.33153 19.26402 0.1437168 0 0 2137 301 6 46 510 1237654654166106622
111.387918888046 27.4171841377276 20.36026 19.19009 18.85794 18.71835 18.58954 0.1293013 0 0 2137 301 5 52 772 1237654653629629188
114.312349724694 29.3699872524205 20.06051 18.97512 18.67051 18.57989 18.53681 0.1145449 0 0 2131 301 3 44 396 1237654626785558924
122.565739413659 26.6579522572883 20.0526 19.03875 18.83532 18.78538 18.79049 0.07599801 0 0 3530 301 3 37 183 1237660635444347063
122.507799545972 28.1386729218873 19.94064 18.82986 18.50513 18.36455 18.39221 0.08422027 0.8 90 2888 301 2 90 316 1237657877541945660
118.617976769396 27.8223868760443 20.76919 19.79445 19.52761 19.37932 19.36728 0.07215499 1.523155 66.80141 2830 301 4 59 291 1237657629505552675
118.07407046831 25.9294394843288 20.02632 18.91302 18.59054 18.51118 18.50007 0.101288 0 0 2830 301 2 47 460 1237657628431024588
122.470619159542 27.987015278833 20.50013 19.51837 19.18433 19.04657 18.95432 0.08461229 0 0 2888 301 2 89 363 1237657877541880171
122.544557539685 27.565569801881 18.93128 17.83466 17.58279 17.46682 17.46047 0.0761312 0 0 2888 301 1 88 4 1237657877004943364
122.508203593525 28.8015301244282 21.09986 20.15952 19.82049 19.78287 19.6566 0.09053053 0.8 0 2888 301 3 93 490 1237657878079013354
122.520831854056 28.7601037745495 21.2503 20.18236 19.89223 19.83798 19.68822 0.0933845 1.523155 23.19859 2888 301 3 93 480 1237657878079013344
122.557246314786 28.7191981502773 19.40853 18.38484 18.08729 18.06562 18.05088 0.09182356 1 0 2888 301 3 93 305 1237657878079013169
122.580984668437 28.6640328789559 18.93816 17.91372 17.59419 17.47669 17.44295 0.08848833 0.8944272 -26.56505 2888 301 3 93 84 1237657878079012948
122.474679954661 27.6283775190529 21.2156 19.87929 19.60992 19.48479 19.48252 0.07355746 0 0 2888 301 1 88 298 1237657877004943658
122.527144772586 27.6301890827426 19.43776 18.45574 18.1431 18.01387 18.01338 0.07504255 0 0 2888 301 1 88 197 1237657877004943557
114.935456667727 28.1672734446822 20.18927 19.20006 18.95137 18.89716 18.81707 0.09051033 0 0 2825 301 4 41 344 1237657608029536600
113.546592932268 26.6143449949362 19.93731 18.79824 18.48511 18.35213 18.39114 0.1297807 0 0 2825 301 4 28 342 1237657608028684630
113.437220202754 26.6184316604549 20.17129 18.96383 18.69399 18.57067 18.57869 0.1329042 0 0 2825 301 4 27 553 1237657608028619305
115.738229015466 28.5179762528636 20.7387 19.69386 19.35791 19.27026 19.20725 0.08377703 0 0 2825 301 3 46 267 1237657607492993291
